Name,year,sat,feature,Area,AreaDirec,ArtScale,Component,iso3c,Id,LayerName,Names,Opacity,PathClose,Perimeter,Regions,Rules,StrokeWei,Style,VertexCou,style,uid,ee_nightlights_sum,ee_source,ee_reductionscale
Barbados,1998,14,141998,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,9653.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,1999,12,121999,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,12535.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,1999,14,141999,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,9931.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2000,14,142000,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,10383.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2000,15,152000,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,11661.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2001,14,142001,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,10792.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2001,15,152001,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,12626.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2002,14,142002,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,10856.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2002,15,152002,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,12782.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2003,14,142003,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,11508.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2003,15,152003,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,9854.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2004,15,152004,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,9568.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2004,16,162004,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,11829.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2005,15,152005,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,10165.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2005,16,162005,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,11476.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2006,15,152006,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,10491.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2006,16,162006,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,12344.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2007,15,152007,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,10942.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2007,16,162007,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,13409.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2008,15,152008,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,13649.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2008,16,162008,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,12503.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2009,16,162009,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,11801.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2010,18,182010,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,14098.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2011,18,182011,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,12470.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2012,18,182012,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,14051.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Barbados,2013,18,182013,370758940.387,1,1,1,BRB,-214748364,WB-Country Polys,Barbados,100,1,82520.0766466,LCR,None,1,,29,{},j86,13584.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,1992,10,101992,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,767447.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,1993,10,101993,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,547498.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,1994,10,101994,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,859803.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,1994,12,121994,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,594184.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,1995,12,121995,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,661689.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,1996,12,121996,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,665495.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,1997,12,121997,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,819815.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,1997,14,141997,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,645222.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,1998,12,121998,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,786846.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,1998,14,141998,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,669941.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,1999,12,121999,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,583528.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,1999,14,141999,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,514861.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2000,14,142000,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,669151.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2000,15,152000,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,720053.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2001,14,142001,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,693378.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2001,15,152001,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,820930.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2002,14,142002,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,572202.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2002,15,152002,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,645607.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2003,14,142003,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,407751.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2003,15,152003,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,416157.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2004,15,152004,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,513820.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2004,16,162004,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,471138.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2005,15,152005,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,634045.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2005,16,162005,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,542278.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2006,15,152006,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,596822.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2006,16,162006,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,555873.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2007,15,152007,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,549841.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2007,16,162007,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,643602.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2008,15,152008,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,558317.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2008,16,162008,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,605984.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2009,16,162009,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,626805.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2010,18,182010,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,1942039.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2011,18,182011,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,1416185.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2012,18,182012,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,1530591.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belarus,2013,18,182013,2.2809342709e+11,1,1,1,BLR,-214748364,WB-Country Polys,Belarus,100,1,2936664.34022,ECA,None,1,,1159,{},j89,1179479.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,1992,10,101992,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1257920.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,1993,10,101993,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1243854.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,1994,10,101994,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1277661.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,1994,12,121994,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1428892.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,1995,12,121995,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1426707.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,1996,12,121996,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1404776.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,1997,12,121997,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1459017.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,1997,14,141997,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1182362.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,1998,12,121998,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1441523.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,1998,14,141998,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1193182.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,1999,12,121999,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1665383.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,1999,14,141999,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1279375.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2000,14,142000,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1335322.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2000,15,152000,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1438624.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2001,14,142001,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1332709.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2001,15,152001,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1473722.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2002,14,142002,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1403965.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2002,15,152002,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1440445.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2003,14,142003,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1397875.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2003,15,152003,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1095366.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2004,15,152004,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1069467.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2004,16,162004,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1124407.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2005,15,152005,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1217177.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2005,16,162005,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1110734.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2006,15,152006,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1162061.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2006,16,162006,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1166318.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2007,15,152007,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1089803.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2007,16,162007,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1272021.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2008,15,152008,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1443741.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2008,16,162008,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1351873.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2009,16,162009,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1292014.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2010,18,182010,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1855352.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2011,18,182011,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1399115.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2012,18,182012,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1555338.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belgium,2013,18,182013,32716859984.0,1,1,1,BEL,-214748364,WB-Country Polys,Belgium,100,1,1198981.12983,Other,None,1,,1027,{},j96,1477099.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,1992,10,101992,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,5571.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,1993,10,101993,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,10320.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,1994,10,101994,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,12087.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,1994,12,121994,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,9543.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,1995,12,121995,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,15353.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,1996,12,121996,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,13295.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,1997,12,121997,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,14163.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,1997,14,141997,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,9193.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,1998,12,121998,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,14642.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,1998,14,141998,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,10476.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,1999,12,121999,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,15642.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,1999,14,141999,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,12626.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,2000,14,142000,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,14390.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,2000,15,152000,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,17789.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,2001,14,142001,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,17298.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,2001,15,152001,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,21570.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,2002,14,142002,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,17273.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,2002,15,152002,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,25656.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,2003,14,142003,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,19293.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,2003,15,152003,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,16749.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,2004,15,152004,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,16618.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,2004,16,162004,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,21588.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
Belize,2005,15,152005,19318567338.7,0,1,10,BLZ,-214748364,WB-Country Polys,Belize,100,0,1134406.04964,LCR,None,1,,477,{},j144,17844.0,NOAA/DMSP-OLS/_NIGHTTIME_LIGHTS,1000
